프로그램구분,기관,일련번호,지역,국가명,대학명(국문),대학명(영문),지원자격_최소학점,지원자격_어학성적,참고사항,수학가능학과/영어강의목록 등,웹사이트,특이사항,언어권,수학가능전공분야,summary_location,summary_weather,summary_academic,summary_safety,hashtag
일반교환,자매대학,E0230,아시아,중국,서안외국어대,Xi'an International Studies University (西安外国语大学),-,"A-5
B-3","· 위치: 중국 서안(진시황릉, 병마용, 소림사 등 문화유적 자리)
· 특징: 삼성전자 등 국내기업 진출
· 중국어집중교육(汉学院) 시내에 있음",,http://www.xisu.edu.cn/,,"영어(비유럽), 중국어",['직접확인'],서안외국어대학교는 중국 몽계에 위치해 지하철 역과 버스 정류장이 가까워 이동이 편리합니다.,중국 내 몽골에 인접한 내몽고는 매우 건조하며 빨래가 몇 시간 안에 말라버립니다. 방한 시에는 건조한 날씨에 대비하여 적절한 습도 관리가 필요합니다.,"- 학교시설과 학업은 어학당 형식의 수업으로, 수강신청이 필요 없었고 학기 시작 전 분반시험을 통해 온/오프라인 수업이 이루어졌습니다.",중국은 코로나 확진자 발생 시 엄격한 조치를 통해 안정적인 생활환경을 유지했습니다.,#지하철역근접 #건조한날씨대비 #안전한환경유지
일반교환,자매대학,E0231,아시아,중국,청도농업대,Qingdao Agricultural University (青岛农业大学),-,"A-2
B-3",· 위치: 중국 청도,"· 수학가능학과: HSK5급 이하 중국어집중연수(20시간/주) 필수, 전공 수강 불가
· HSK5급 이상 전공 수강 가능",http://www.qau.edu.cn/,"· TOEIC 제외
· 토플 홈에디션 인정
· 토플 마이베스트스코어 인정
· 단, IELTS는 A4 이상 지원 가능","영어(비유럽), 중국어",['직접확인'],,,,,
일반교환,자매대학,E0232,아시아,중국,하남대,Henan University,-,"A-2
B-3","· 위치: 중국 하남성 개봉
· 특징: 사학과만 지원 가능","· 수학가능학과: 인문대
· 수강가능과목:
· https://iao.henu.edu.cn/yw/Admission/bacpr.htm",http://iao.henu.edu.cn/index.htm,· 본교에서 1년 재학 필요,"영어(비유럽), 중국어",['직접확인'],,,,,
일반교환,자매대학,E0233,아시아,중국,텐진사범대,Tianjin Normal University (天津师范大学),-,B-3,"· 위치: 텐진
· 특징: 학생 수 약 40,000명",,,,중국어,['직접확인'],"학교는 중국 북쪽의 톈진에 위치하며, 모든 곳이 평야로 자전거 타기에 적합합니다. 이동은 택시나 학교 공항픽업 서비스를 이용할 수 있고, 학교 주변에 대중교통이 잘 되어 있어 편리합니다.","여름에는 42도까지 올라가는 더운 날씨와 겨울에는 텐진의 한국보다 추운 기후에 방한 준비가 필요합니다. 텐진은 한국과 비슷한 기후를 가지고 있지만, 대기질이 안 좋은 날이 종종 있기 때문에 마스크를 챙겨가는 것이 좋습니다. 평지가 대부분이라 자전거를 타고 이동하기에 수월합니다.","학교는 수준별로 중국어 및 문화 수업을 제공하고, 기숙사는 4명이 함께 지내는 환경입니다. 학생들은 학생카드로 식사 및 세탁기 이용이 가능하며, 수업은 HSK 4급 수준의 레벨테스트 후 a-f 반으로 나뉘어 진행되고, 시간표는 개별적으로 짜여집니다.","중국에서의 생활은 안전하고 안정적으로 이루어졌으며, 대부분의 편의시설을 손쉽게 이용할 수 있었습니다.",#자전거이동편리 #다양한중국어과목 #안전안정생활환경
일반교환,자매대학,E0234,아시아,중국,산동과기대,Shandong University of Science and Technology (山东科技大学),-,B-3,"· 위치: 청도
· 특징: 학생 수 약 46,000명",,,,중국어,['직접확인'],,,,,
일반교환,자매대학,E0235,아시아,중국,해남사범대,Hainan Normal University ( 海南师范大学),-,B-3,"· 위치: 해구(하이커우시)
· 특징: 학생 수 약 20,000명",· 수강가능학과 및 과목: http://gjwh.hainnu.edu.cn/index.php/Admission/U_undergraduate_course.html,http://www.hainnu.edu.cn/,,중국어,['직접확인'],,,,,
일반교환,자매대학,E0236,아시아,중국,호남사범대,Hunan Normal University ( 湖南师范大学),-,B-3,"· 위치: 장사
· 특징: 학생 수 약 40,000명",,,,중국어,['직접확인'],,,,,
일반교환,자매대학,E0237,아시아,중국,지난대,University of Jinan (中国济南大学),-,B-3,· 위치: 지난,"· 수강가능학과 및 과목:
· -영어 코스: International Trade and Economics, Civil Engineering
· -중국어 코스: Engineering, Sciences, Economics and Management, Humanities",,,중국어,"['경영/경제', '공학/기술', '인문학', '자연과학']",,,,,
일반교환,자매대학,E0238,아시아,중국,장쑤이공대,Jiangsu University of Technology,-,"A-3
B-3","· 위치: 쉬저우
· 특징: 학생 수 약 13,000명","· 수강가능학과 및 과목: 대부분 중국어 강의(영어 강의: International Economics & Trade)
· 수강가능 과목: https://english.jsut.edu.cn/Undergraduate/list.htm",https://english.jsut.edu.cn/main.htm,"· 영어 강의 수강 시, 영어 성적 필수","영어(비유럽), 중국어",['경영/경제'],,,,,
일반교환,자매대학,E0239,아시아,중국,화북전력대,North China Electric Power University(华北电力大学),-,B-3,"· 위치: 베이징(북경)
· 특징: 학생 수 약 27,000명","· 수강가능학과 및 과목:
· -영어 코스, 중국어 코스: Electrical and Electronic Engineering School, Energy, Power and Mechanical Engineering School, New Energy School, Economics and Management School",https://english.ncepu.edu.cn/xygk/91412.html,,중국어,"['경영/경제', '공학/기술']",,,,,
일반교환,자매대학,E0240,아시아,중국,후베이대,Hubei University of Technology(湖北工业大学),-,B-3,"· 위치: 우한 시 훙산 구
· 특징: 학생 수 약 18,000명","· 수학가능학과: Mechanical Design Manufacture and Automation, Electrical Engineering and Automation, Pharamaceutical Engineering, Civil Engineering, Architecture, Computer Science and Technology, International Economics and Trade, Teaching Chinese to Speakers of Other languages (Taught in Chinese)
· 수강가능과목(2023-2024): https://www-old.knu.kg/ru/images/stories/2023/05_2023/25/oms/dop_info.pdf
· Bachelor's programs 참고",https://en.hbut.edu.cn/International_Development/Exchange_Program.htm,· HSK 4급 (160점 이상),중국어,"['경영/경제', '공학/기술', '예술/디자인', '자연과학']",,,,,
일반교환,자매대학,E0241,아시아,중국,장춘공정대학,Changchun Institute Of Technology,-,B-2,"· 위치: 지린 성 장춘
· 특징: 학생 수 약 20,000명","· 수학가능학과: Science, OptoElectronic Engineering, Mechatronical Engineering, Electronics and Information Engineering, Computer Science and Technology, Material and Chemical Industry, Chemistry and Environmental Engineering, Life Science and Technology, Economics and Management, Chinese Literature, Law
· 수강가능과목(2024-2025): https://sie.cust.edu.cn/Course/index.htm
· Bachelor of Software Engineering(English-taught)",https://en.ccit.edu.cn/info/1077/1319.htm,,중국어,"['경영/경제', '공학/기술', '법학', '보건/생명과학', '인문학', '자연과학']",,,,,
일반교환,자매대학,E0242,아시아,방글라데시,다포딜국제대학,Daffodil Internaitonal University,3.0/4.5 이상,A-3,· 위치: 방글라데시 다카,,http://daffodilvarsity.edu.bd/,,영어(비유럽),['직접확인'],,,,,
일반교환,자매대학,E0243,아시아,카자흐스탄,카작브리티시대,Kazakh-British Technical University,-,A-3,· 위치: 카자흐스탄 알마티,· 수강가능과목: 모든 수업에 대해 영어강의 제공,http://www.kbtu.kz,· ITP 제외,영어(비유럽),['직접확인'],,,,,
일반교환,자매대학,E0244,아시아,태국,파얍대,Payap University,-,A-2,"· 위치: 태국 북부지역 치앙마이
· 특징: Thai & SE Asian Studies Program, 1학기: 1월~5월, 2학기: 8월~12월","· 수학가능학과: English Communications, International Business Management, Hospitality Industry Management, Information Technology
· 수강가능과목:
· https://ia.payap.ac.th/study-abroad-program/",https://ia.payap.ac.th/study-abroad-program/,"· IELTS, TOEIC, ITP 제외",영어(비유럽),"['경영/경제', '공학/기술', '관광/호텔/레저', '커뮤니케이션/미디어']",,,,,
일반교환,자매대학,E0245,아시아,태국,SIIT,Sirindhorn International Institute of Technology,-,A-4,"· 태국 빠툼타니에 위치 (수도 방콕과 약 40km 거리)
· 특징: 학생 수 약 2,697명","· 수학가능학과: Chemical Engineering, Civil Engineering, Mechanical Engineering, Industrial Engineering and Smart Logistics, Computer Engineering, Digital Engineering, Electrical Engineering, Business And Supply Chain Analytics
· 수강가능과목(2024):
· https://sites.google.com/view/siit-iacr/incoming-exchange/student-exchange-program/application/courses?authuser=0
· List of Courses for Exchange Students in the Academic Year 2024 참고",https://sites.google.com/view/siit-iacr/incoming-exchange/student-exchange-program/application,· IELTS 제외,영어(비유럽),"['경영/경제', '공학/기술', '예술/디자인']",,,,,
일반교환,자매대학,E0246,아시아,태국,치앙마이대,Chiang Mai University,-,A-3,"· 태국 치앙마이에 위치
· 특징: 학생 수 약 34,794명
· QS World University Rankings 601-650위 (2023)
· Asian University Rankings - South Eastern Asia 19위 (2023)
· 태국 북부 지역 최초의 고등교육 기관이자 태국 최초의 지방대학
· 총 4개의 캠퍼스 운영 (Suan Sak Campus, Suan Dok campus, Mae Hia campus, Si Bua Ban campus)","· 수학가능학과: 하단 링크 참조 undergraduate courses
· 수강가능과목:
· https://admission.reg.cmu.ac.th/reg-ipas/main/index.php?action=p",https://ird.oou.cmu.ac.th/category/exchange-programs/,,영어(비유럽),['직접확인'],,,,,
일반교환,자매대학,E0247,아시아,홍콩,링난대,Lingnan University(嶺南大學),2.81/4.5 이상,"TOEFL(iBT) 79
TOEFL 550
IELTS 6.0
TOEIC 750",· 위치: 홍콩 툰먼,"· 수학가능학과: Liberal Arts and Social Sciences, Education and Human Development, Humanities,Global Liberal Arts Education
· 수강가능과목(2024-2025): https://www.ln.edu.hk/reg/f/page/40852/308262/202409courselist.pdf
· 각 과목의 수강요건 확인 필요",https://www.ln.edu.hk/ogeis/,· 본교에서 1년 재학 필수,영어(비유럽),"['공학/기술', '교육학', '사회과학', '예술/디자인', '인문학', '자연과학']",대학은 홍콩 중심부에서 떨어져 있지만 주변에 쇼핑센터와 영화관이 있어 활동하기 좋습니다. 대중교통과 택시를 이용하여 학교로 편리하게 이동할 수 있습니다.,"홍콩은 더운 습한 기후로, 냉방에 유의해야 합니다. 여름과 가을이 지속되며 겨울은 한 주 정도의 한파 기간이 있어 출국 시기에는 한국 가을 옷으로 충분합니다.","학교는 tutorial과 lecture로 수업을 구분하며, 학생들의 이해를 돕기 위해 구성되어 있습니다. 또한 도서관, 체육시설, 기숙사 등 다양한 시설을 제공하여 학생들의 편의를 도모하고, 전반적으로 적절한 수준의 수업이 이루어졌습니다.",- 학교 주변과 현지 생활 환경은 안전하고 조용하여 안정적으로 느껴졌습니다.,#다운타운근접 #겨울혹한주의 #안전한환경
일반교환,자매대학,E0248,아시아,홍콩,홍콩교육대,The Education University of Hong Kong(香港教育學院),-,A-2,"· 위치: 홍콩 타이포
· 특징: 4~5과목 (12~15학점) 수강 가능(학교 홈페이지 참고)","· 수학가능학과: Liberal Arts and Social Sciences, Education and Human Development, Humanities
· 수강가능과목:
· https://www.eduhk.hk/gao/articles/63",https://www.eduhk.hk/gao/en/userInfo.php?id=4,"· TOEIC, ITP 제외
· 토플 마이베스트스코어 인정 불가",영어(비유럽),"['공학/기술', '교육학', '사회과학', '예술/디자인', '인문학', '자연과학']",,,,,
일반교환,자매대학,E0249,아시아,홍콩,홍콩이공대,The Hong Kong Polytechnic University(香港理工大学),3.04/4.5 이상,A-2,"· 위치: 홍콩 홍함
· 특징: 산업정보시스템공학과 학생만 지원 가능","· 수학가능학과: Business, Computer and Mathematical Sciences, Construction and Environment, Engineering, Health and Social Sciences, Humanities, Science, Design, Fashion and Textiles, Hotel and Tourism Management
· 수강가능과목(2024):
· https://www.polyu.edu.hk/geo/exchange-and-study-abroad/incoming-students/incoming-exchange/
· ""Subject List"" 참고",https://www.polyu.edu.hk/geo/exchange-and-study-abroad/incoming-students/incoming-exchange/,"· TOEIC, ITP 제외",영어(비유럽),"['경영/경제', '공학/기술', '관광/호텔/레저', '보건/생명과학', '사회과학', '예술/디자인', '인문학', '자연과학']",,,,,
일반교환,자매대학,E0250,아시아,홍콩,홍콩슈옌대,Hong Kong Shue Yan University (香港樹仁大學),-,A-2,"· 위치: 홍콩 홍함
· 특징: 산업정보시스템공학과 학생만 지원 가능","· 수학가능학과: Faculty of Commerce, Faculty of Arts, Faculty of Social Sciences
· 수강가능과목(2024-2025):
· https://cge.hksyu.edu/wp-content/uploads/2024/08/Course-List-for-inbound-students-202425.pdf",https://cge.hksyu.edu/inbound-exchange/,"· TOEIC, ITP 제외",영어(비유럽),"['경영/경제', '사회과학', '예술/디자인', '자연과학']",,,,,
